Present_Price_log,Car_Age,Kms_Driven_log,Fuel_Diesel,Fuel_Petrol,Transmission_enc,Seller_Type_enc,Owner
0.904218150639886,13,10.404293143019792,0,1,1,1,0
2.681021528714291,11,11.127277689932466,1,0,1,0,0
3.609836246773484,12,10.62135173563291,1,0,0,0,0
0.5805382361772911,18,10.819798284210286,0,1,1,1,0
2.341805806147327,13,10.799595985047786,1,0,1,0,0
2.1826747963214883,10,10.107448284433564,0,1,0,0,0
0.4510756193602166,13,9.798182590890704,0,1,1,1,0
0.418710334858185,12,9.852246888342531,0,1,0,1,0
2.163323025660538,11,10.611252372919454,0,1,1,0,0
1.01160091167848,14,9.35018926709258,0,1,1,1,0
0.688134638736401,14,9.581972891547895,0,1,1,1,0
0.4317824164255378,10,6.2166061010848646,0,1,0,1,0
1.9021075263969205,10,8.158802490694002,0,1,1,0,1
1.691939133945844,10,9.433563920090563,0,1,1,0,0
2.138889000323256,12,10.5713425658087,1,0,1,0,0
2.681021528714291,12,10.599804703426894,0,1,1,0,0
2.671386216730619,11,10.545367754151744,1,0,1,0,0
2.052840859882657,13,10.373522431293592,0,1,0,0,0
0.412109650826833,13,10.373522431293592,0,1,1,1,0
2.0955609235597192,11,10.487572931678825,0,1,1,0,1
2.0541237336955462,12,9.711176264112805,0,1,1,0,0
0.904218150639886,9,8.31898612539206,0,1,1,1,0
0.4574248470388754,13,10.308985993422082,0,1,1,1,0
0.7884573603642702,13,10.373522431293592,0,1,1,1,0
2.0955609235597192,9,9.43188264192342,0,1,1,0,0
0.5805382361772911,15,11.225256725762891,0,1,1,1,0
0.4510756193602166,21,10.915106645867503,0,1,1,1,0
1.9035989509835904,15,10.66897865021924,0,1,1,0,0
1.7227665977411035,13,10.308985993422082,0,1,1,0,0
2.3841650799864684,9,8.839421607620602,0,1,1,0,0
1.2237754316221157,12,8.853808274977197,0,1,1,1,0
2.180417459019838,11,10.59665973278358,1,0,1,0,0
0.904218150639886,13,10.747229096720554,0,1,1,1,0
2.681021528714291,10,10.282745568475118,0,1,1,0,0
0.494696241836107,12,9.525224101853109,0,1,1,1,0
1.7227665977411035,15,10.022070268363075,0,1,1,0,0
0.6259384308664953,9,8.006700845440367,0,1,1,1,0
1.691939133945844,11,10.250016196420985,0,1,1,0,0
2.681021528714291,11,10.12667110305036,0,1,1,0,0
0.5538851132264376,11,8.517393171418904,0,1,1,1,0
3.4534735262275262,14,11.39640288460621,1,0,0,0,0
1.9430489167742813,14,10.8481713589115,1,0,1,0,0
2.079441541679836,11,10.597309505386036,0,1,1,0,0
1.9021075263969205,11,8.41027590907016,0,1,1,0,0
0.904218150639886,11,9.770013301136158,0,1,1,1,0
0.6097655716208943,11,10.968215530759236,0,1,1,1,0
0.688134638736401,14,9.472781556562168,0,1,1,1,0
2.151762203259462,10,8.853808274977197,0,1,1,0,0
2.05668455455722,11,10.355454494295712,0,1,0,0,0
1.7227665977411035,14,10.48503255651477,0,1,1,0,0
3.086943153607375,10,9.39274525863144,0,1,1,0,0
0.4510756193602166,14,10.12667110305036,0,1,1,1,1
2.6878474937846906,21,11.225256725762891,0,1,1,0,0
1.9021075263969205,11,10.45731519284666,0,1,0,0,0
2.392425796993835,11,9.61587214452889,0,1,0,0,0
2.1041341542702074,11,10.794829639046318,0,1,1,0,0
2.431857428698185,11,10.714439990727769,1,0,1,0,0
0.6021277821727766,15,8.699681400989514,0,1,1,1,0
0.5596157879354227,18,10.165890277802454,0,1,1,1,1
2.151762203259462,20,10.828876767395542,0,1,1,0,0
0.6678293725756554,16,10.203629181337648,0,1,1,1,0
2.7750856024383683,17,11.156264806643742,0,1,0,0,0
0.9555114450274363,9,7.090909822079984,0,1,1,1,0
1.9021075263969205,11,10.247112717290388,0,1,1,0,0
1.9021075263969205,9,9.909221084383889,0,1,1,0,0
2.203869120054888,12,10.731624436867817,1,0,1,0,0
2.70805020110221,12,11.050905878263569,1,0,1,0,0
2.7593768282675506,11,9.465060106725137,0,1,0,0,0
0.688134638736401,12,10.12667110305036,0,1,1,1,0
2.0135687975291283,9,9.692828247710418,0,1,1,1,0
2.0541237336955462,12,10.40486871747412,0,1,1,0,0
0.6626879730752367,10,10.085850775128716,0,1,1,1,0
0.5007752879124893,13,10.085850775128716,0,1,1,1,1
1.885553348514416,12,10.203629181337648,0,1,1,0,0
2.3978952727983707,17,11.14998809577284,0,1,1,0,0
0.9162907318741552,10,9.798182590890704,0,1,1,1,0
2.272125885509337,9,9.961803629358965,0,1,1,0,0
2.052840859882657,14,10.463131911491969,0,1,1,0,0
2.388762789235098,13,10.901229230819265,0,1,1,0,0
1.4929040961781488,12,9.711176264112805,0,1,1,1,1
1.5602476682433286,10,9.21830854162536,0,1,1,0,0
2.0731719286662407,12,10.714439990727769,1,0,1,0,0
0.4317824164255378,9,9.05963375455148,0,1,1,1,0
2.341805806147327,14,11.002116507732016,1,0,1,0,0
0.2776317365982795,11,10.463131911491969,0,1,1,1,0
1.9021075263969205,13,10.87806606028079,1,0,1,0,0
2.431857428698185,11,10.839600519357369,1,0,1,0,0
1.9315214116032136,11,11.002116507732016,0,1,1,0,0
2.3978952727983707,15,11.146806062203495,0,1,1,0,0
1.599387576580599,16,10.70421029372945,0,1,1,0,0
2.052840859882657,15,10.3610706149064,0,1,1,0,0
2.063058062429312,12,10.65610574858806,1,0,1,0,0
0.6259384308664953,9,9.305741456739437,0,1,1,1,0
2.3933394562625097,12,10.714439990727769,1,0,1,0,0
2.533696813957432,10,10.433792221839605,1,0,1,0,0
0.6043159668533294,14,8.612685172875459,0,1,1,1,0
1.7227665977411035,15,10.886707695092223,0,1,1,0,0
2.151762203259462,10,9.741027444837728,0,1,1,0,0
0.5805382361772911,12,9.61587214452889,0,1,1,1,0
3.184284380098582,9,9.305741456739437,0,1,0,0,0
0.6097655716208943,10,10.12667110305036,0,1,1,1,0
0.7884573603642702,12,10.064798252418376,0,1,1,1,0
1.9600947840472696,11,10.355454494295712,0,1,1,0,0
2.163323025660538,10,9.680531483645993,0,1,1,0,0
2.295560478057081,12,11.326607934898927,1,0,1,0,0
2.186051276738094,10,10.26011249522482,0,1,1,0,0
2.6905648867611904,15,11.38510345703214,0,1,1,0,0
1.7732559976634952,13,11.074931999853908,0,1,1,0,0
2.341805806147327,9,9.625227618663253,0,1,1,0,0
0.4317824164255378,10,9.546884034617923,0,1,1,1,0
2.0980179272527715,18,10.968215530759236,0,1,1,0,0
0.598836501088704,11,9.798182590890704,0,1,1,1,0
2.681021528714291,10,10.8109998665987,0,1,1,0,0
0.6021277821727766,12,10.043292972227004,0,1,1,1,0
1.6882490928583902,13,10.948699064477122,0,1,1,0,0
1.9416152247724323,10,8.630700432209832,0,1,1,0,0
2.681021528714291,11,10.60472690299341,0,1,1,0,0
1.9530276168241771,13,10.757924157061597,0,1,1,0,0
1.691939133945844,10,9.61587214452889,0,1,1,0,0
1.6054298910365616,12,10.751649325357784,0,1,1,0,0
2.341805806147327,9,9.615938804529582,0,1,1,0,0
2.2407096892759584,10,9.39274525863144,0,1,1,0,0
2.681021528714291,10,10.489467029902544,1,0,1,0,0
1.9021075263969205,11,9.958259788383108,1,0,1,0,0
2.105352923464337,17,11.257103751265436,0,1,1,0,0
2.331172549845958,9,10.518700218288163,0,1,0,0,0
1.0224509277025458,9,8.294299608857235,0,1,1,1,0
2.079441541679836,12,10.463131911491969,0,1,1,0,0
2.681021528714291,11,10.118639253920785,0,1,1,0,0
2.7593768282675506,11,10.681343461023028,1,0,1,0,0
0.4317824164255378,11,9.546884034617923,0,1,1,1,0
2.5680215564985067,12,9.61587214452889,0,1,0,0,0
1.691939133945844,15,10.950824090522444,0,1,1,0,0
0.688134638736401,13,10.714439990727769,0,1,1,1,0
0.5596157879354227,20,11.4320841051256,0,1,1,1,0
2.341805806147327,13,10.714439990727769,1,0,1,0,0
2.0955609235597192,12,10.434145214930489,0,1,1,0,0
1.6389967146756448,15,8.556606193773073,0,1,1,0,0
0.8754687373538999,10,10.463131911491969,0,1,1,1,0
2.972463646614637,16,10.819798284210286,0,1,1,0,0
0.5877866649021191,10,9.90353755128617,0,1,1,1,0
2.355177543113216,13,10.66897865021924,1,0,1,0,0
0.6678293725756554,11,9.717218213494077,0,1,1,1,0
0.9162907318741552,10,9.071193240566023,0,1,1,1,0
3.033509637888021,9,9.61587214452889,1,0,0,0,0
0.4382549309311553,11,8.81001204797317,0,1,1,1,0
2.6905648867611904,14,10.933124826700707,0,1,1,0,0
2.341805806147327,14,10.494075844768336,0,1,1,0,0
2.167910189667444,15,10.81975828421028,0,0,1,0,0
2.681021528714291,10,10.33377534607564,0,1,0,0,0
2.262804222982201,11,10.417208979414143,1,0,1,0,0
0.412109650826833,14,11.002116507732016,0,1,1,1,0
2.2082744135228043,9,8.142063283104147,0,1,1,0,0
2.681021528714291,11,9.988793309115229,0,1,1,0,0
0.904218150639886,11,10.165890277802454,0,1,1,1,0
3.065724645374026,16,10.820278159451934,1,0,1,0,0
2.976039640208255,17,11.034905792929417,0,1,1,0,0
0.5805382361772911,13,9.680406499268877,0,1,1,1,0
2.1126345090356,11,10.609921077421808,0,1,1,0,0
2.97756830292632,9,9.071193240566023,0,1,1,0,0
2.2915241456346207,10,9.917094555942343,1,0,1,0,0
2.079441541679836,12,10.49280082935086,0,1,1,0,0
2.388762789235098,13,10.94556476246236,0,1,1,0,0
2.1644717908644115,11,10.165890277802454,0,1,1,0,0
3.2729851505152325,10,10.275085591132717,1,0,0,0,0
0.5423242908253617,11,10.5610334618531,0,1,1,1,0
2.645465325910589,11,11.003382351769195,1,0,1,0,0
0.6097655716208943,11,10.275085591132717,0,1,1,1,0
2.681021528714291,11,10.434145214930489,0,1,1,0,0
2.388762789235098,12,10.778977123006351,1,0,1,0,0
2.0541237336955462,12,10.583701457684176,0,1,1,0,1
2.4168062370840686,21,11.407576060361786,0,1,1,1,0
0.3852624007906449,13,9.952325334619427,0,1,1,1,0
0.4574248470388754,19,10.87806606028079,0,1,1,1,0
0.412109650826833,16,10.404293143019792,0,1,1,1,0
0.4510756193602166,10,10.085850775128716,0,1,0,1,0
3.609836246773484,12,11.264476926102368,1,0,0,0,0
3.4534735262275262,11,10.59665973278358,1,0,0,0,0
2.341805806147327,14,11.170449240431308,1,0,1,0,0
1.916922612182061,11,10.59723455316804,0,1,1,0,0
2.1983350716202463,15,10.819798284210286,0,1,0,0,0
0.5481214085096876,13,9.39274525863144,0,1,1,1,0
2.052840859882657,16,10.968215530759236,1,0,1,0,1
2.341805806147327,10,9.874830843286324,1,0,1,0,0
0.6097655716208943,11,10.043292972227004,0,1,1,1,0
0.6259384308664953,10,9.61587214452889,0,1,1,1,0
0.412109650826833,9,8.294299608857235,0,1,0,1,0
0.9162907318741552,13,9.61587214452889,0,1,1,1,0
2.976039640208255,14,11.184435286790633,0,1,1,0,0
2.341805806147327,13,10.496786773122912,0,1,0,0,0
0.6097655716208943,9,8.517393171418904,0,1,1,1,0
1.9315214116032136,10,8.60611940061064,0,1,1,0,0
1.9035989509835904,9,7.783640596221253,0,1,1,0,0
0.4510756193602166,15,10.463131911491969,0,1,1,1,1
2.0541237336955462,11,10.491301994830229,0,1,1,0,0
0.904218150639886,11,9.741027444837728,0,1,1,1,0
1.9315214116032136,11,9.579556347409229,0,1,1,0,0
1.0224509277025458,10,8.699681400989514,0,1,1,1,0
